Time,DI1,DI2,DI3,DI4,DI5,DI6,I1L_valid,V1 [10nV],I1L [10pA],I1H [nA],V1,I1L,I1H
,1,0,1,0,1,0,1,132291,-106306,-498739,0.00132291,-1.06306E-06,-0.000498739
,1,0,1,0,1,0,1,132658,-104571,-499725,0.00132658,-1.04571E-06,-0.000499725
,1,0,1,0,1,0,1,133514,-113038,-501728,0.00133514,-1.13038E-06,-0.000501728
,1,0,1,0,1,0,1,133392,-117421,-501187,0.00133392,-1.17421E-06,-0.000501187
,1,0,1,0,1,0,1,132780,-107761,-500615,0.0013278,-1.07761E-06,-0.000500615
,1,0,1,0,1,0,1,133392,-103764,-499471,0.00133392,-1.03764E-06,-0.000499471
,1,0,1,0,1,0,1,132903,-102239,-498167,0.00132903,-1.02239E-06,-0.000498167
,1,0,1,0,1,0,1,132658,-100048,-499725,0.00132658,-1.00048E-06,-0.000499725
,1,0,1,1,1,0,1,134125,-100013,-500488,0.00134125,-1.00013E-06,-0.000500488
,1,0,1,1,1,0,1,133147,-103992,-500933,0.00133147,-1.03992E-06,-0.000500933
,1,0,1,1,1,0,1,133758,-103536,-500106,0.00133758,-1.03536E-06,-0.000500106
,1,0,1,1,1,0,1,133636,-99329,-499534,0.00133636,-9.9329E-07,-0.000499534
,1,0,1,1,1,0,1,133514,-102099,-499916,0.00133514,-1.02099E-06,-0.000499916
,1,0,1,1,1,0,1,133881,-101152,-497341,0.00133881,-1.01152E-06,-0.000497341
,1,0,1,0,1,0,1,133636,-92124,-498644,0.00133636,-9.2124E-07,-0.000498644
,1,0,1,0,1,0,1,133514,-91142,-499407,0.00133514,-9.1142E-07,-0.000499407
,1,0,1,0,1,0,1,133514,-87759,-500679,0.00133514,-8.7759E-07,-0.000500679
,1,0,1,0,1,0,1,133514,-88828,-500615,0.00133514,-8.8828E-07,-0.000500615
,1,0,1,0,1,0,1,133758,-95349,-498390,0.00133758,-9.5349E-07,-0.00049839
,1,0,1,0,1,0,1,133025,-95595,-498135,0.00133025,-9.5595E-07,-0.000498135
,1,0,1,0,1,0,1,133392,-93842,-499534,0.00133392,-9.3842E-07,-0.000499534
,1,0,1,0,1,0,1,134125,-90160,-500043,0.00134125,-9.016E-07,-0.000500043
,1,0,1,0,1,0,1,133147,-97383,-500869,0.00133147,-9.7383E-07,-0.000500869
,1,0,1,0,1,0,1,134003,-94946,-501632,0.00134003,-9.4946E-07,-0.000501632
,1,0,1,1,1,0,1,134492,-92755,-499439,0.00134492,-9.2755E-07,-0.000499439
,1,0,1,1,1,0,1,134003,-92457,-499312,0.00134003,-9.2457E-07,-0.000499312
,1,0,1,1,1,0,1,133147,-96033,-499788,0.00133147,-9.6033E-07,-0.000499788
,1,0,1,1,1,0,1,132414,-95192,-498199,0.00132414,-9.5192E-07,-0.000498199
,1,0,1,1,1,0,1,133269,-95262,-499343,0.00133269,-9.5262E-07,-0.000499343
,1,0,1,1,1,0,1,134003,-92019,-501378,0.00134003,-9.2019E-07,-0.000501378
,1,0,1,1,1,0,1,134125,-98049,-498867,0.00134125,-9.8049E-07,-0.000498867
,1,0,1,0,1,0,1,133392,-98628,-497659,0.00133392,-9.8628E-07,-0.000497659
,1,0,1,0,1,0,1,133147,-100276,-498676,0.00133147,-1.00276E-06,-0.000498676
,1,0,1,0,1,0,1,134247,-99960,-496927,0.00134247,-9.996E-07,-0.000496927
,1,0,1,0,1,0,1,132903,-100416,-496387,0.00132903,-1.00416E-06,-0.000496387
,1,0,1,0,1,0,1,133147,-107498,-499407,0.00133147,-1.07498E-06,-0.000499407
,1,0,1,0,1,0,1,132291,-106429,-501982,0.00132291,-1.06429E-06,-0.000501982
,1,0,1,0,1,0,1,132536,-104308,-500361,0.00132536,-1.04308E-06,-0.000500361
,1,0,1,0,1,0,1,132780,-104202,-499248,0.0013278,-1.04202E-06,-0.000499248
,1,0,1,0,1,0,1,133514,-105657,-496800,0.00133514,-1.05657E-06,-0.0004968
,1,0,1,0,1,0,1,134003,-109514,-495783,0.00134003,-1.09514E-06,-0.000495783
,1,0,1,1,1,0,1,133269,-115019,-498612,0.00133269,-1.15019E-06,-0.000498612
,1,0,1,1,1,0,1,132903,-119191,-500329,0.00132903,-1.19191E-06,-0.000500329
,1,0,1,1,1,0,1,133881,-114423,-500933,0.00133881,-1.14423E-06,-0.000500933
,1,0,1,1,1,0,1,133392,-111215,-499439,0.00133392,-1.11215E-06,-0.000499439
,1,0,1,1,1,0,1,133636,-120401,-498644,0.00133636,-1.20401E-06,-0.000498644
,1,0,1,1,1,0,1,132903,-125958,-499343,0.00132903,-1.25958E-06,-0.000499343
,1,0,1,0,1,0,1,132903,-121207,-499916,0.00132903,-1.21207E-06,-0.000499916
,1,0,1,0,1,0,1,132780,-123258,-501155,0.0013278,-1.23258E-06,-0.000501155
,1,0,1,0,1,0,1,132903,-126782,-501759,0.00132903,-1.26782E-06,-0.000501759
,1,0,1,0,1,0,1,132903,-122732,-501569,0.00132903,-1.22732E-06,-0.000501569
,1,0,1,0,1,0,1,132903,-122873,-501028,0.00132903,-1.22873E-06,-0.000501028
,1,0,1,0,1,0,1,133392,-125608,-500329,0.00133392,-1.25608E-06,-0.000500329
,1,0,1,0,1,0,1,133147,-127010,-500774,0.00133147,-1.2701E-06,-0.000500774
,1,0,1,0,1,0,1,133514,-122697,-500392,0.00133514,-1.22697E-06,-0.000500392
,1,0,1,0,1,0,1,133147,-122645,-499502,0.00133147,-1.22645E-06,-0.000499502
,1,0,1,0,1,0,1,132291,-121032,-499566,0.00132291,-1.21032E-06,-0.000499566
,1,0,1,1,1,0,1,133881,-120120,-500392,0.00133881,-1.2012E-06,-0.000500392
,1,0,1,1,1,0,1,133636,-121207,-499947,0.00133636,-1.21207E-06,-0.000499947
,1,0,1,1,1,0,1,132047,-124205,-499757,0.00132047,-1.24205E-06,-0.000499757
,1,0,1,1,1,0,1,132536,-120383,-499661,0.00132536,-1.20383E-06,-0.000499661
,1,0,1,1,1,0,1,133392,-117876,-500329,0.00133392,-1.17876E-06,-0.000500329
,1,0,1,1,1,0,1,132780,-115334,-501664,0.0013278,-1.15334E-06,-0.000501664
,1,0,1,1,1,0,1,132780,-110566,-501346,0.0013278,-1.10566E-06,-0.000501346
,1,0,1,0,1,0,1,133636,-114440,-500329,0.00133636,-1.1444E-06,-0.000500329
,1,0,1,0,1,0,1,132780,-116018,-499439,0.0013278,-1.16018E-06,-0.000499439
1550139541,1,0,1,0,1,0,1,133147,-113196,-499852,0.00133147,-1.13196E-06,-0.000499852
,1,0,1,0,1,0,1,133147,-111302,-501219,0.00133147,-1.11302E-06,-0.000501219
,1,0,1,0,1,0,1,133147,-109462,-502077,0.00133147,-1.09462E-06,-0.000502077
,1,0,1,0,1,0,1,133147,-112056,-498771,0.00133147,-1.12056E-06,-0.000498771
,1,0,1,0,1,0,1,133392,-112828,-499057,0.00133392,-1.12828E-06,-0.000499057
,1,0,1,0,1,0,1,133025,-107568,-499089,0.00133025,-1.07568E-06,-0.000499089
,1,0,1,0,1,0,1,132169,-106534,-499661,0.00132169,-1.06534E-06,-0.000499661
,1,0,1,0,1,0,1,133269,-106499,-500583,0.00133269,-1.06499E-06,-0.000500583
,1,0,1,1,1,0,1,133514,-108375,-500392,0.00133514,-1.08375E-06,-0.000500392
,1,0,1,1,1,0,1,134003,-111425,-498104,0.00134003,-1.11425E-06,-0.000498104
,1,0,1,1,1,0,1,133269,-108796,-500043,0.00133269,-1.08796E-06,-0.000500043
,1,0,1,1,1,0,1,132780,-108199,-500774,0.0013278,-1.08199E-06,-0.000500774
,1,0,1,1,1,0,1,132780,-105938,-500583,0.0013278,-1.05938E-06,-0.000500583
,1,0,1,1,1,0,1,132536,-102590,-500837,0.00132536,-1.0259E-06,-0.000500837
,1,0,1,1,1,0,1,132047,-105885,-498771,0.00132047,-1.05885E-06,-0.000498771
,1,0,1,0,1,0,1,132414,-107042,-498898,0.00132414,-1.07042E-06,-0.000498898
,1,0,1,0,1,0,1,132169,-103484,-500043,0.00132169,-1.03484E-06,-0.000500043
,1,0,1,0,1,0,1,134003,-101064,-497404,0.00134003,-1.01064E-06,-0.000497404
,1,0,1,0,1,0,1,134614,-103045,-498008,0.00134614,-1.03045E-06,-0.000498008
,1,0,1,0,1,0,1,133147,-104167,-499312,0.00133147,-1.04167E-06,-0.000499312
,1,0,1,0,1,0,1,133514,-109286,-499566,0.00133514,-1.09286E-06,-0.000499566
,1,0,1,0,1,0,1,133147,-106885,-500329,0.00133147,-1.06885E-06,-0.000500329
,1,0,1,0,1,0,1,133514,-100240,-499407,0.00133514,-1.0024E-06,-0.000499407
,1,0,1,0,1,0,1,134614,-104851,-499947,0.00134614,-1.04851E-06,-0.000499947
,1,0,1,1,1,0,1,133636,-99680,-500837,0.00133636,-9.968E-07,-0.000500837
,1,0,1,1,1,0,1,132903,-100013,-498580,0.00132903,-1.00013E-06,-0.00049858
,1,0,1,1,1,0,1,133025,-105763,-498453,0.00133025,-1.05763E-06,-0.000498453
,1,0,1,1,1,0,1,132780,-105745,-500551,0.0013278,-1.05745E-06,-0.000500551
,1,0,1,1,1,0,1,133269,-101257,-498994,0.00133269,-1.01257E-06,-0.000498994
,1,0,1,1,1,0,1,132780,-104097,-498072,0.0013278,-1.04097E-06,-0.000498072
,1,0,1,1,1,0,1,132780,-101433,-499375,0.0013278,-1.01433E-06,-0.000499375
,1,0,1,0,1,0,1,132414,-105920,-500170,0.00132414,-1.0592E-06,-0.00050017
,1,0,1,0,1,0,1,133025,-111039,-501950,0.00133025,-1.11039E-06,-0.00050195
,1,0,1,0,1,0,1,132536,-105132,-502681,0.00132536,-1.05132E-06,-0.000502681
,1,0,1,0,1,0,1,133392,-100591,-501632,0.00133392,-1.00591E-06,-0.000501632
,1,0,1,0,1,0,1,133025,-106762,-500043,0.00133025,-1.06762E-06,-0.000500043
,1,0,1,0,1,0,1,132658,-107060,-501028,0.00132658,-1.0706E-06,-0.000501028
,1,0,1,0,1,0,1,132536,-105903,-500742,0.00132536,-1.05903E-06,-0.000500742
,1,0,1,0,1,0,1,133758,-108392,-499471,0.00133758,-1.08392E-06,-0.000499471
,1,0,1,0,1,0,1,132903,-110478,-499343,0.00132903,-1.10478E-06,-0.000499343
,1,0,1,0,1,0,1,132780,-110899,-500837,0.0013278,-1.10899E-06,-0.000500837
,1,0,1,1,1,0,1,133881,-112091,-498867,0.00133881,-1.12091E-06,-0.000498867
,1,0,1,1,1,0,1,133514,-110251,-498962,0.00133514,-1.10251E-06,-0.000498962
,1,0,1,1,1,0,1,133758,-110145,-498708,0.00133758,-1.10145E-06,-0.000498708
,1,0,1,1,1,0,1,133392,-115317,-496610,0.00133392,-1.15317E-06,-0.00049661
,1,0,1,1,1,0,1,132903,-118630,-498962,0.00132903,-1.1863E-06,-0.000498962
,1,0,1,1,1,0,1,132780,-115019,-500233,0.0013278,-1.15019E-06,-0.000500233
,1,0,1,1,1,0,1,132903,-112828,-502141,0.00132903,-1.12828E-06,-0.000502141
,1,0,1,0,1,0,1,132536,-119647,-502045,0.00132536,-1.19647E-06,-0.000502045
,1,0,1,0,1,0,1,132536,-123837,-500043,0.00132536,-1.23837E-06,-0.000500043
,1,0,1,0,1,0,1,132780,-115562,-500806,0.0013278,-1.15562E-06,-0.000500806
,1,0,1,0,1,0,1,133147,-115370,-500647,0.00133147,-1.1537E-06,-0.000500647
,1,0,1,0,1,0,1,132536,-117999,-500488,0.00132536,-1.17999E-06,-0.000500488
,1,0,1,0,1,0,1,133147,-112442,-500710,0.00133147,-1.12442E-06,-0.00050071
,1,0,1,0,1,0,1,133147,-115072,-501505,0.00133147,-1.15072E-06,-0.000501505
,1,0,1,0,1,0,1,132903,-113073,-500297,0.00132903,-1.13073E-06,-0.000500297
,1,0,1,0,1,0,1,132903,-113476,-500615,0.00132903,-1.13476E-06,-0.000500615
,1,0,1,0,1,0,1,133392,-111969,-500615,0.00133392,-1.11969E-06,-0.000500615
,1,0,1,1,1,0,1,132658,-111635,-500901,0.00132658,-1.11635E-06,-0.000500901
,1,0,1,1,1,0,1,132780,-116737,-500551,0.0013278,-1.16737E-06,-0.000500551
,1,0,1,1,1,0,1,133392,-114125,-499788,0.00133392,-1.14125E-06,-0.000499788
,1,0,1,1,1,0,1,133025,-117456,-499375,0.00133025,-1.17456E-06,-0.000499375
,1,0,1,1,1,0,1,132169,-115352,-499280,0.00132169,-1.15352E-06,-0.00049928
,1,0,1,1,1,0,1,133514,-111004,-501728,0.00133514,-1.11004E-06,-0.000501728
,1,0,1,0,1,0,1,133514,-106604,-500520,0.00133514,-1.06604E-06,-0.00050052
,1,0,1,0,1,0,1,133147,-108497,-500233,0.00133147,-1.08497E-06,-0.000500233
,1,0,1,0,1,0,1,133147,-108392,-498358,0.00133147,-1.08392E-06,-0.000498358
,1,0,1,0,1,0,1,133636,-105167,-499153,0.00133636,-1.05167E-06,-0.000499153
,1,0,1,0,1,0,1,133392,-107235,-500551,0.00133392,-1.07235E-06,-0.000500551
,1,0,1,0,1,0,1,133392,-105184,-499820,0.00133392,-1.05184E-06,-0.00049982
,1,0,1,0,1,0,1,133758,-103221,-500520,0.00133758,-1.03221E-06,-0.00050052
,1,0,1,0,1,0,1,134125,-102923,-500679,0.00134125,-1.02923E-06,-0.000500679
,1,0,1,0,1,0,1,132414,-100626,-497786,0.00132414,-1.00626E-06,-0.000497786
,1,0,1,0,1,0,1,132536,-99802,-498390,0.00132536,-9.9802E-07,-0.00049839
,1,0,1,1,1,0,1,133269,-97961,-499184,0.00133269,-9.7961E-07,-0.000499184
,1,0,1,1,1,0,1,133514,-98487,-499280,0.00133514,-9.8487E-07,-0.00049928
,1,0,1,1,1,0,1,133758,-93474,-497976,0.00133758,-9.3474E-07,-0.000497976
,1,0,1,1,1,0,1,133514,-94736,-499184,0.00133514,-9.4736E-07,-0.000499184
,1,0,1,1,1,0,1,133392,-100363,-500583,0.00133392,-1.00363E-06,-0.000500583
,1,0,1,1,1,0,1,134370,-95420,-499566,0.0013437,-9.542E-07,-0.000499566
,1,0,1,1,1,0,1,133025,-94771,-500679,0.00133025,-9.4771E-07,-0.000500679
,1,0,1,0,1,0,1,132903,-105780,-500520,0.00132903,-1.0578E-06,-0.00050052
,1,0,1,0,1,0,1,133025,-98926,-502236,0.00133025,-9.8926E-07,-0.000502236
,1,0,1,0,1,0,1,132903,-91843,-500075,0.00132903,-9.1843E-07,-0.000500075
,1,0,1,0,1,0,1,133147,-101818,-499439,0.00133147,-1.01818E-06,-0.000499439
,1,0,1,0,1,0,1,133147,-100135,-498231,0.00133147,-1.00135E-06,-0.000498231
,1,0,1,0,1,0,1,134003,-91808,-498294,0.00134003,-9.1808E-07,-0.000498294
,1,0,1,0,1,0,1,133881,-107148,-497118,0.00133881,-1.07148E-06,-0.000497118
,1,0,1,0,1,0,1,133514,-108007,-498040,0.00133514,-1.08007E-06,-0.00049804
,1,0,1,0,1,0,1,132903,-95910,-499852,0.00132903,-9.591E-07,-0.000499852
,1,0,1,0,1,0,1,133636,-100784,-499979,0.00133636,-1.00784E-06,-0.000499979
,1,0,1,1,1,0,1,133514,-104273,-499248,0.00133514,-1.04273E-06,-0.000499248
,1,0,1,1,1,0,1,133147,-103799,-499089,0.00133147,-1.03799E-06,-0.000499089
,1,0,1,1,1,0,1,133392,-113126,-499439,0.00133392,-1.13126E-06,-0.000499439
,1,0,1,1,1,0,1,131924,-112915,-501759,0.00131924,-1.12915E-06,-0.000501759
,1,0,1,1,1,0,1,131680,-106359,-499566,0.0013168,-1.06359E-06,-0.000499566
,1,0,1,1,1,0,1,132780,-110338,-498135,0.0013278,-1.10338E-06,-0.000498135
,1,0,1,1,1,0,1,133025,-110058,-499343,0.00133025,-1.10058E-06,-0.000499343
,1,0,1,0,1,0,1,132903,-107270,-501632,0.00132903,-1.0727E-06,-0.000501632
,1,0,1,0,1,0,1,133514,-110829,-498835,0.00133514,-1.10829E-06,-0.000498835
1550139541,1,0,1,0,1,0,1,133269,-106920,-497595,0.00133269,-1.0692E-06,-0.000497595
,1,0,1,0,1,0,1,132291,-106727,-498708,0.00132291,-1.06727E-06,-0.000498708
,1,0,1,0,1,0,1,132780,-116790,-500106,0.0013278,-1.1679E-06,-0.000500106
,1,0,1,0,1,0,1,133392,-114931,-500837,0.00133392,-1.14931E-06,-0.000500837
,1,0,1,0,1,0,1,133758,-114475,-498771,0.00133758,-1.14475E-06,-0.000498771
,1,0,1,0,1,0,1,133147,-120313,-498962,0.00133147,-1.20313E-06,-0.000498962
,1,0,1,0,1,0,1,132536,-124661,-498167,0.00132536,-1.24661E-06,-0.000498167
,1,0,1,0,1,0,1,132780,-124117,-497563,0.0013278,-1.24117E-06,-0.000497563
,1,0,1,1,1,0,1,133147,-127939,-499153,0.00133147,-1.27939E-06,-0.000499153
,1,0,1,1,1,0,1,132780,-123819,-499439,0.0013278,-1.23819E-06,-0.000499439
,1,0,1,1,1,0,1,133392,-119647,-499153,0.00133392,-1.19647E-06,-0.000499153
,1,0,1,1,1,0,1,133025,-117403,-500710,0.00133025,-1.17403E-06,-0.00050071
,1,0,1,1,1,0,1,134125,-118893,-501887,0.00134125,-1.18893E-06,-0.000501887
,1,0,1,1,1,0,1,134003,-116562,-501314,0.00134003,-1.16562E-06,-0.000501314
,1,0,1,0,1,0,1,134003,-116895,-499534,0.00134003,-1.16895E-06,-0.000499534
,1,0,1,0,1,0,1,134492,-117140,-498930,0.00134492,-1.1714E-06,-0.00049893
,1,0,1,0,1,0,1,133392,-119069,-500329,0.00133392,-1.19069E-06,-0.000500329
,1,0,1,0,1,0,1,133514,-119209,-498580,0.00133514,-1.19209E-06,-0.00049858
,1,0,1,0,1,0,1,134003,-116807,-500837,0.00134003,-1.16807E-06,-0.000500837
,1,0,1,0,1,0,1,133514,-117701,-501664,0.00133514,-1.17701E-06,-0.000501664
,1,0,1,0,1,0,1,133147,-116492,-502395,0.00133147,-1.16492E-06,-0.000502395
,1,0,1,0,1,0,1,132658,-113494,-501823,0.00132658,-1.13494E-06,-0.000501823
,1,0,1,0,1,0,1,132291,-107936,-499089,0.00132291,-1.07936E-06,-0.000499089
,1,0,1,0,1,0,1,132536,-105079,-499534,0.00132536,-1.05079E-06,-0.000499534
,1,0,1,1,1,0,1,133514,-106271,-498008,0.00133514,-1.06271E-06,-0.000498008
,1,0,1,1,1,0,1,133147,-105377,-497309,0.00133147,-1.05377E-06,-0.000497309
,1,0,1,1,1,0,1,133025,-106148,-498803,0.00133025,-1.06148E-06,-0.000498803
,1,0,1,1,1,0,1,132169,-109199,-498612,0.00132169,-1.09199E-06,-0.000498612
,1,0,1,1,1,0,1,133269,-107183,-498994,0.00133269,-1.07183E-06,-0.000498994
,1,0,1,1,1,0,1,133758,-108725,-499407,0.00133758,-1.08725E-06,-0.000499407
,1,0,1,1,1,0,1,133514,-103186,-500043,0.00133514,-1.03186E-06,-0.000500043
,1,0,1,0,1,0,1,134003,-98750,-500901,0.00134003,-9.875E-07,-0.000500901
,1,0,1,0,1,0,1,133025,-100959,-502872,0.00133025,-1.00959E-06,-0.000502872
,1,0,1,0,1,0,1,132414,-103869,-499312,0.00132414,-1.03869E-06,-0.000499312
,1,0,1,0,1,0,1,132780,-104746,-499153,0.0013278,-1.04746E-06,-0.000499153
,1,0,1,0,1,0,1,132169,-105254,-500647,0.00132169,-1.05254E-06,-0.000500647
,1,0,1,0,1,0,1,132536,-100556,-499757,0.00132536,-1.00556E-06,-0.000499757
,1,0,1,0,1,0,1,133147,-105237,-501092,0.00133147,-1.05237E-06,-0.000501092
,1,0,1,0,1,0,1,132780,-111793,-501410,0.0013278,-1.11793E-06,-0.00050141
,1,0,1,0,1,0,1,133392,-107340,-499820,0.00133392,-1.0734E-06,-0.00049982
,1,0,1,0,1,0,1,133269,-111408,-498453,0.00133269,-1.11408E-06,-0.000498453
,1,0,1,1,1,0,1,133147,-113318,-499947,0.00133147,-1.13318E-06,-0.000499947
,1,0,1,1,1,0,1,133514,-105202,-499757,0.00133514,-1.05202E-06,-0.000499757
,1,0,1,1,1,0,1,132903,-106166,-497150,0.00132903,-1.06166E-06,-0.00049715
,1,0,1,1,1,0,1,133881,-114458,-498390,0.00133881,-1.14458E-06,-0.00049839
,1,0,1,1,1,0,1,133514,-117035,-498167,0.00133514,-1.17035E-06,-0.000498167
,1,0,1,1,1,0,1,133147,-116264,-496705,0.00133147,-1.16264E-06,-0.000496705
,1,0,1,1,1,0,1,133514,-113371,-497500,0.00133514,-1.13371E-06,-0.0004975
,1,0,1,0,1,0,1,133025,-113511,-497945,0.00133025,-1.13511E-06,-0.000497945
,1,0,1,0,1,0,1,132903,-115229,-500520,0.00132903,-1.15229E-06,-0.00050052
,1,0,1,0,1,0,1,132903,-119472,-499820,0.00132903,-1.19472E-06,-0.00049982
,1,0,1,0,1,0,1,131924,-117403,-499693,0.00131924,-1.17403E-06,-0.000499693
,1,0,1,0,1,0,1,132536,-107358,-499693,0.00132536,-1.07358E-06,-0.000499693
,1,0,1,0,1,0,1,132414,-113476,-500837,0.00132414,-1.13476E-06,-0.000500837
,1,0,1,0,1,0,1,133147,-125345,-500043,0.00133147,-1.25345E-06,-0.000500043
,1,0,1,0,1,0,1,133147,-111373,-498867,0.00133147,-1.11373E-06,-0.000498867
,1,0,1,0,1,0,1,133392,-108217,-498739,0.00133392,-1.08217E-06,-0.000498739
,1,0,1,1,1,0,1,132658,-124521,-501378,0.00132658,-1.24521E-06,-0.000501378
,1,0,1,1,1,0,1,132658,-115790,-501441,0.00132658,-1.1579E-06,-0.000501441
,1,0,1,1,1,0,1,133025,-113336,-499598,0.00133025,-1.13336E-06,-0.000499598
,1,0,1,1,1,0,1,133514,-120909,-499852,0.00133514,-1.20909E-06,-0.000499852
,1,0,1,1,1,0,1,134003,-109865,-499534,0.00134003,-1.09865E-06,-0.000499534
,1,0,1,1,1,0,1,132780,-106183,-498263,0.0013278,-1.06183E-06,-0.000498263
,1,0,1,1,1,0,1,133392,-118210,-497595,0.00133392,-1.1821E-06,-0.000497595
,1,0,1,0,1,0,1,133758,-113371,-497468,0.00133758,-1.13371E-06,-0.000497468
,1,0,1,0,1,0,1,132903,-106078,-499566,0.00132903,-1.06078E-06,-0.000499566
,1,0,1,0,1,0,1,133147,-113301,-501124,0.00133147,-1.13301E-06,-0.000501124
,1,0,1,0,1,0,1,133392,-106832,-501219,0.00133392,-1.06832E-06,-0.000501219
,1,0,1,0,1,0,1,133514,-103536,-500869,0.00133514,-1.03536E-06,-0.000500869
,1,0,1,0,1,0,1,132903,-105991,-497404,0.00132903,-1.05991E-06,-0.000497404
,1,0,1,0,1,0,1,132536,-103080,-498358,0.00132536,-1.0308E-06,-0.000498358
,1,0,1,0,1,0,1,132658,-101240,-498994,0.00132658,-1.0124E-06,-0.000498994
,1,0,1,0,1,0,1,133514,-104693,-500679,0.00133514,-1.04693E-06,-0.000500679
,1,0,1,0,1,0,1,133514,-103028,-501728,0.00133514,-1.03028E-06,-0.000501728
,1,0,1,1,1,0,1,132291,-101941,-500265,0.00132291,-1.01941E-06,-0.000500265
,1,0,1,1,1,0,1,132536,-99732,-498453,0.00132536,-9.9732E-07,-0.000498453
,1,0,1,1,1,0,1,133514,-103343,-499820,0.00133514,-1.03343E-06,-0.00049982
,1,0,1,1,1,0,1,132903,-102625,-500837,0.00132903,-1.02625E-06,-0.000500837
,1,0,1,1,1,0,1,132291,-99119,-499884,0.00132291,-9.9119E-07,-0.000499884
,1,0,1,1,1,0,1,133636,-96769,-499057,0.00133636,-9.6769E-07,-0.000499057
,1,0,1,1,1,0,1,134003,-98435,-499375,0.00134003,-9.8435E-07,-0.000499375
,1,0,1,0,1,0,1,133269,-98487,-499216,0.00133269,-9.8487E-07,-0.000499216
,1,0,1,0,1,0,1,132414,-97558,-498580,0.00132414,-9.7558E-07,-0.00049858
,1,0,1,0,1,0,1,132169,-99154,-499025,0.00132169,-9.9154E-07,-0.000499025
,1,0,1,0,1,0,1,132536,-93053,-500679,0.00132536,-9.3053E-07,-0.000500679
,1,0,1,0,1,0,1,133147,-93842,-500106,0.00133147,-9.3842E-07,-0.000500106
,1,0,1,0,1,0,1,132780,-99487,-501887,0.0013278,-9.9487E-07,-0.000501887
,1,0,1,0,1,0,1,133269,-104465,-500551,0.00133269,-1.04465E-06,-0.000500551
,1,0,1,0,1,0,1,133514,-102993,-498898,0.00133514,-1.02993E-06,-0.000498898
,1,0,1,0,1,0,1,133636,-101731,-501505,0.00133636,-1.01731E-06,-0.000501505
,1,0,1,0,1,0,1,133881,-105307,-502808,0.00133881,-1.05307E-06,-0.000502808
,1,0,1,1,1,0,1,133025,-102274,-500488,0.00133025,-1.02274E-06,-0.000500488
,1,0,1,1,1,0,1,132414,-101713,-500742,0.00132414,-1.01713E-06,-0.000500742
,1,0,1,1,1,0,1,133269,-106639,-500202,0.00133269,-1.06639E-06,-0.000500202
,1,0,1,1,1,0,1,134003,-108515,-500456,0.00134003,-1.08515E-06,-0.000500456
,1,0,1,1,1,0,1,133636,-106394,-500710,0.00133636,-1.06394E-06,-0.00050071
,1,0,1,1,1,0,1,133269,-109041,-498994,0.00133269,-1.09041E-06,-0.000498994
,1,0,1,0,1,0,1,133025,-111934,-500233,0.00133025,-1.11934E-06,-0.000500233
,1,0,1,0,1,0,1,133392,-109006,-501187,0.00133392,-1.09006E-06,-0.000501187
,1,0,1,0,1,0,1,132414,-109094,-498326,0.00132414,-1.09094E-06,-0.000498326
1550139541,1,0,1,0,1,0,1,132536,-113143,-497913,0.00132536,-1.13143E-06,-0.000497913
,1,0,1,0,1,0,1,132780,-113687,-500710,0.0013278,-1.13687E-06,-0.00050071
,1,0,1,0,1,0,1,133758,-114949,-500265,0.00133758,-1.14949E-06,-0.000500265
,1,0,1,0,1,0,1,133392,-115282,-497690,0.00133392,-1.15282E-06,-0.00049769
,1,0,1,0,1,0,1,133147,-114511,-498898,0.00133147,-1.14511E-06,-0.000498898
,1,0,1,0,1,0,1,132903,-119507,-498358,0.00132903,-1.19507E-06,-0.000498358
,1,0,1,0,1,0,1,133147,-117666,-498390,0.00133147,-1.17666E-06,-0.00049839
,1,0,1,1,1,0,1,133392,-114037,-498962,0.00133392,-1.14037E-06,-0.000498962
,1,0,1,1,1,0,1,133269,-121348,-500392,0.00133269,-1.21348E-06,-0.000500392
,1,0,1,1,1,0,1,133392,-127396,-500424,0.00133392,-1.27396E-06,-0.000500424
,1,0,1,1,1,0,1,133269,-117491,-500392,0.00133269,-1.17491E-06,-0.000500392
,1,0,1,1,1,0,1,134125,-118648,-499788,0.00134125,-1.18648E-06,-0.000499788
,1,0,1,1,1,0,1,134003,-116579,-501092,0.00134003,-1.16579E-06,-0.000501092
,1,0,1,1,1,0,1,132291,-117719,-498072,0.00132291,-1.17719E-06,-0.000498072
,1,0,1,0,1,0,1,132414,-117684,-498867,0.00132414,-1.17684E-06,-0.000498867
,1,0,1,0,1,0,1,132903,-116071,-497690,0.00132903,-1.16071E-06,-0.00049769
,1,0,1,0,1,0,1,132536,-112196,-498231,0.00132536,-1.12196E-06,-0.000498231
,1,0,1,0,1,0,1,132780,-113599,-499693,0.0013278,-1.13599E-06,-0.000499693
,1,0,1,0,1,0,1,133758,-112161,-499057,0.00133758,-1.12161E-06,-0.000499057
,1,0,1,0,1,0,1,133147,-110584,-497945,0.00133147,-1.10584E-06,-0.000497945
,1,0,1,0,1,0,1,133025,-114826,-500233,0.00133025,-1.14826E-06,-0.000500233
,1,0,1,0,1,0,1,132780,-108480,-501060,0.0013278,-1.0848E-06,-0.00050106
,1,0,1,0,1,0,1,132536,-106289,-500710,0.00132536,-1.06289E-06,-0.00050071
,1,0,1,0,1,0,1,132291,-108112,-497817,0.00132291,-1.08112E-06,-0.000497817
